f1,f2,f3,f4,a1,a2,a3,a4,Kaibel Column (Configuration 21),Agrawal Column (Configuration 130),Configuration 63 (ABC Absent),Configuration 105 (BCD Absent),Sargent Column (Configuration 152)
55,20,10,15,6.875,2.75,1.1,1,315.4339109985761,311.3503994707182,312.9825365943898,310.20836574755094,310.2083657640256
55,20,15,10,6.875,2.75,1.1,1,340.20050122174547,334.22067752699525,336.6339153059725,332.6061039704705,332.60610398695985
55,20,20,5,6.875,2.75,1.1,1,362.4473065390688,354.61491458208377,357.7984253752487,352.55930323009625,352.55930324660795
55,25,5,15,6.875,2.75,1.1,1,249.68663431211365,247.21829451254303,248.0253394659822,246.35682303833374,246.35682305484306
55,25,10,10,6.875,2.75,1.1,1,283.1369989791807,278.51879585917027,280.079757938951,277.014570558577,277.0145705750664
55,25,15,5,6.875,2.75,1.1,1,310.6710884926085,304.01797104247504,306.31206323755083,301.94930470320463,301.9493047197094
55,30,5,10,6.875,2.75,1.1,1,219.99018064293094,217.01111592991114,217.80104095495025,215.79591684235925,215.795916858841
55,30,10,5,6.875,2.75,1.1,1,257.04037936889017,251.75425572987217,253.25756546362368,249.79786221049008,249.7978622270008
55,35,5,5,6.875,2.75,1.1,1,199.93676213291346,196.22427955678597,196.99830398414443,194.49620518165844,194.49620519822508
60,5,5,30,6.875,2.75,1.1,1,371.6107625965236,370.18924805438235,371.2466924719991,370.033982803361,370.0339828198781
60,5,10,25,6.875,2.75,1.1,1,391.28744723317186,388.47413022594714,390.5661107556194,388.17349609491873,388.173496111435
60,5,15,20,6.875,2.75,1.1,1,409.5495179679052,405.365363202702,408.47514976085347,404.9266365638976,404.9266365804186
60,5,20,15,6.875,2.75,1.1,1,426.7198683704989,421.18039040690104,425.2951022377517,420.60922814757504,420.6092281641018
60,5,25,10,6.875,2.75,1.1,1,443.0153975100072,436.1324410519785,441.2417872006093,435.43341634513297,435.43341636162165
60,5,30,5,6.875,2.75,1.1,1,458.5901015391616,450.3728988408889,456.4684289610429,449.54981739482724,449.5498174113506
60,10,5,25,6.875,2.75,1.1,1,327.2416187594971,325.57573093581476,326.5690345331589,325.26573180815075,325.26573182466285
60,10,10,20,6.875,2.75,1.1,1,350.7707449091706,347.4991965422097,349.4537742454933,346.90988020623126,346.90988022274485
60,10,15,15,6.875,2.75,1.1,1,371.9375700418476,367.09738323454457,369.992860562719,366.24830122444206,366.24830124095894
60,10,20,10,6.875,2.75,1.1,1,391.43300969401173,385.0492745119108,388.8713072183523,383.95434878808055,383.9543488045718
60,10,25,5,6.875,2.75,1.1,1,409.6667892121183,401.7574969630036,406.49534215255704,400.42733631925705,400.4273363357764
60,15,5,20,6.875,2.75,1.1,1,285.4826845236027,283.5501893394812,284.5002320971495,283.06193026303276,283.0619302795429
60,15,10,15,6.875,2.75,1.1,1,313.52389579293356,309.78757405369794,311.63985182990746,308.88853519182624,308.8885352082884
60,15,15,10,6.875,2.75,1.1,1,337.7379669010025,332.2625546019053,334.9920665992848,330.99220162474313,330.99220164126143
60,15,20,5,6.875,2.75,1.1,1,359.5178776054838,352.3431672741935,355.9340398372588,350.7266519140256,350.7266519305349
60,20,5,15,6.875,2.75,1.1,1,248.18543317455078,245.91268993676653,246.8369443860983,245.18865595981174,245.18865597632185
60,20,10,10,6.875,2.75,1.1,1,280.97087698975633,276.7047732300769,278.4803555975005,275.4423920868061,275.442392103281
60,20,15,5,6.875,2.75,1.1,1,308.0156112803246,301.86009322071936,304.4575911025869,300.1263980513904,300.12639806788945
60,25,5,10,6.875,2.75,1.1,1,218.0892477096628,215.3371818050184,216.2477943164589,214.26910844452559,214.2691084610453
60,25,10,5,6.875,2.75,1.1,1,254.60310865064662,249.69167580358845,251.4071358974121,247.9789293177475,247.97892933424737
60,30,5,5,6.875,2.75,1.1,1,197.66002734360515,194.22627161756495,195.1244275514597,192.65422451804235,192.65422453460374
65,5,5,25,6.875,2.75,1.1,1,326.24265154299894,324.7664704402007,325.8945382085245,324.60271627201996,324.6027162885367
65,5,10,20,6.875,2.75,1.1,1,349.0264323771978,346.1297228991127,348.3433551571997,345.8183618683764,345.81836188489206
65,5,15,15,6.875,2.75,1.1,1,369.57587900065795,365.293857925042,368.5655118454569,364.84524780449465,364.84524782101795
65,5,20,10,6.875,2.75,1.1,1,388.53043357779916,382.88759690970426,387.19759185018484,382.3091221921374,382.3091222086724
65,5,25,5,6.875,2.75,1.1,1,406.27391346814545,399.2882990542089,404.6216944625942,398.58558050485266,398.585580521409
65,10,5,20,6.875,2.75,1.1,1,284.29015585918114,282.5389646881439,283.6195564773691,282.1962448681948,282.19624488470555
65,10,10,15,6.875,2.75,1.1,1,311.59444771110753,308.2071930602052,310.3049906522742,307.57639505713865,307.5763950736525
65,10,15,10,6.875,2.75,1.1,1,335.23751637870123,330.2736242574527,333.35481000588703,329.3828132302715,329.382813246745
65,10,20,5,6.875,2.75,1.1,1,356.53229736597973,350.02889677175415,354.07165104638653,348.89596335950023,348.8959633760382
65,15,5,15,6.875,2.75,1.1,1,246.6883963159446,244.60496083984964,245.66112440863208,244.03284993940986,244.03284995591957
65,15,10,10,6.875,2.75,1.1,1,278.7915074015859,274.87224531477256,276.8873675557005,273.8765187350821,273.8765187515957
65,15,15,5,6.875,2.75,1.1,1,305.33146586725957,299.6713529097105,302.60564406799637,298.3059735195323,298.3059735360574
65,20,5,10,6.875,2.75,1.1,1,216.1930282802505,213.6570214278962,214.70506403682893,212.7526374036998,212.75263742021377
65,20,10,5,6.875,2.75,1.1,1,252.1539250426763,247.60667519545692,249.55999609057767,246.16323018846856,246.1632302049604
65,25,5,5,6.875,2.75,1.1,1,195.38278035990675,192.21330223411607,193.25484128901178,190.8164610004897,190.81646101704553
70,5,5,20,6.875,2.75,1.1,1,283.0935716072431,281.5220516930267,282.74957658746905,281.3410731466298,281.3410731631449
70,5,10,15,6.875,2.75,1.1,1,309.6412776968854,306.60494716305436,308.97801219813806,306.27200347030873,306.27200348682476
70,5,15,10,6.875,2.75,1.1,1,332.69245967949433,328.2478930744894,331.7222046683366,327.7779969197449,327.77799693626963
70,5,20,5,6.875,2.75,1.1,1,353.48128106097727,347.66455028067514,352.21128970652495,347.06726774457667,347.06726776112754
70,10,5,15,6.875,2.75,1.1,1,245.19438706743978,243.2925627557678,244.4979417907399,242.8894661762157,242.88946619272645
70,10,10,10,6.875,2.75,1.1,1,276.59653449794166,273.01713657071247,275.3008922001011,272.3170472169055,272.3170472334216
70,10,15,5,6.875,2.75,1.1,1,302.6148885470143,297.4464116156349,300.756268245309,296.48807643585155,296.48807645238213
70,15,5,10,6.875,2.75,1.1,1,214.3010273340357,211.96747633628942,213.17306789306585,211.2467177900457,211.2467178065573
70,15,10,5,6.875,2.75,1.1,1,249.69140092273238,245.49479687873037,247.71622213855844,244.35083962449312,244.35083964098098
70,20,5,5,6.875,2.75,1.1,1,193.1047250787292,190.1809635875704,191.38969265390847,188.98305957620113,188.9830595927478
75,5,5,15,6.875,2.75,1.1,1,243.70204166879535,241.97231249927245,243.34745327512076,241.7585604438383,241.75856046035284
75,5,10,10,6.875,2.75,1.1,1,274.3831330963527,271.1343982287814,273.7210287354296,270.7640750452509,270.7640750617695
75,5,15,5,6.875,2.75,1.1,1,299.86136642205054,295.1787034919522,298.9095107279165,294.67275308896876,294.6727531055108
75,10,5,10,6.875,2.75,1.1,1,212.41264485687833,210.26444195043635,211.65202463735562,209.75156463393174,209.7515646504427
75,10,10,5,6.875,2.75,1.1,1,247.2138868971483,243.35047339265395,245.87589216260756,242.54183441409043,242.54183443061373
75,15,5,5,6.875,2.75,1.1,1,190.82551745914583,188.12329860915722,189.52913495891917,187.15417094998972,187.15417096653093
80,5,5,10,6.875,2.75,1.1,1,210.5271542280386,208.5425083635614,210.1421537038367,208.2673936311949,208.26739364770836
80,5,10,5,6.875,2.75,1.1,1,244.71946474084825,241.1666584739869,244.03908635211292,240.736293383353,240.7362933998828
80,10,5,5,6.875,2.75,1.1,1,188.54475719085298,186.03206062213923,187.67332761091362,185.32995181216643,185.32995182870252
85,5,5,5,6.875,2.75,1.1,1,186.26197761283802,183.8954900837846,185.82243633876968,183.51056507238573,183.510565088922
5,5,5,85,6.875,2.75,2.5,1,151.59016089418296,138.28206103838886,138.28206103675598,138.28206103874422,138.28204168837823
5,5,10,80,6.875,2.75,2.5,1,213.08111914575932,190.85012567005208,190.85012566844438,190.8501256724528,190.85004596072952
5,5,15,75,6.875,2.75,2.5,1,271.45423678510053,240.80972974879614,240.8097297472205,240.809729742248,240.8097110227414
5,5,20,70,6.875,2.75,2.5,1,328.56902031232346,289.7176218314093,289.7176218298561,289.71762182485236,289.71761012367364
5,5,25,65,6.875,2.75,2.5,1,385.0308929537523,338.08015122947705,338.0801396020008,338.08015122284485,338.08013023848844
5,5,30,60,6.875,2.75,2.5,1,441.10587019447206,386.11965547050755,386.1196554689779,386.1196554638245,386.1195964400447
5,5,35,55,6.875,2.75,2.5,1,496.9312680543462,433.95084937570647,433.9508493741904,433.95084936888696,433.9508126370817
5,5,40,50,6.875,2.75,2.5,1,552.5857417935349,481.6394181035198,481.63941810202857,481.63941809672406,481.6393765588339
5,5,45,45,6.875,2.75,2.5,1,608.117799300254,529.2258589438193,529.2258589423333,529.2258589369213,529.2258323554009
5,5,50,40,6.875,2.75,2.5,1,663.5590665465003,576.7365689275854,576.7365689261042,576.7365689205678,576.7365320150858
5,5,55,35,6.875,2.75,2.5,1,718.931081426042,624.1895214215867,624.1895214200937,624.1895214145322,624.1894910859845
5,5,60,30,6.875,2.75,2.5,1,774.2490370878782,671.5973930094196,671.5973930093469,671.5973930036549,671.597393016703
5,5,65,25,6.875,2.75,2.5,1,829.5239672533042,718.9693885101137,718.9693885100392,718.9693885042806,718.9693885175594
5,5,70,20,6.875,2.75,2.5,1,884.7640834430458,766.3123574906089,766.3123574905906,766.3123574906429,766.312336930488
5,5,75,15,6.875,2.75,2.5,1,939.9756259037006,813.631504664229,813.6315046581027,813.6315046582448,813.6314405956199
5,5,80,10,6.875,2.75,2.5,1,995.1634233184742,860.9308570121035,860.9308570039962,860.9308570040753,860.9308198844716
5,5,85,5,6.875,2.75,2.5,1,1050.331271584946,908.2135799519618,908.2135799437367,908.2135799437527,908.2135799581482
5,10,5,80,6.875,2.75,2.5,1,195.27569698695783,183.81120230353224,183.81120230215078,183.8112023036765,183.8112023074504
5,10,10,75,6.875,2.75,2.5,1,258.51895375571144,237.85584783873765,237.8558478373502,237.85584784026338,237.8558478428866
5,10,15,70,6.875,2.75,2.5,1,318.2581932802124,288.9625266279919,288.9625266266096,288.9625266311334,288.96250615867916
5,10,20,65,6.875,2.75,2.5,1,376.40836286706696,338.73833565713295,338.7383248705066,338.7383356504923,338.73831801391964
5,10,25,60,6.875,2.75,2.5,1,433.6751632421127,387.7748877064821,387.77487474367814,387.7748876998365,387.77486582592417
5,10,30,55,6.875,2.75,2.5,1,490.39251945252784,436.3519003929193,436.3518821774785,436.3519003861329,436.35186164441075
5,10,35,50,6.875,2.75,2.5,1,546.7421715315003,484.6215164880799,484.6215164867167,484.62151648121517,484.6214944351409
5,10,40,45,6.875,2.75,2.5,1,602.8325556102153,532.6744672805278,532.6744672791633,532.6744672736228,532.6744482024236
5,10,45,40,6.875,2.75,2.5,1,658.7327771030114,580.5685511458655,580.5685511445181,580.5685511388342,580.5685306523634
5,10,50,35,6.875,2.75,2.5,1,714.4891314918506,628.34247525474,628.3424752534006,628.3424752476822,628.342429960969
5,10,55,30,6.875,2.75,2.5,1,770.1338783967585,676.0232035615568,676.0232035616439,676.023203555869,676.0231516205581
5,10,60,25,6.875,2.75,2.5,1,825.6902264203812,723.6301298522379,723.6301298523163,723.6301298463633,723.6301049146279
5,10,65,20,6.875,2.75,2.5,1,881.1753208998396,771.1775780808744,771.1775780748796,771.1775780749745,771.1775580003772
5,10,70,15,6.875,2.75,2.5,1,936.6021146045664,818.6763674336313,818.6763674275442,818.6763674275926,818.6763674414333
5,10,75,10,6.875,2.75,2.5,1,991.9805824531558,866.1348283148045,866.1348283067321,866.1348283068241,866.1347781936184
5,10,80,5,6.875,2.75,2.5,1,1047.318535013585,913.5594825882042,913.5594825867964,913.559482580046,913.5594825944336
5,15,5,75,6.875,2.75,2.5,1,244.18628326055148,233.70724397057927,233.7072394694673,233.7072439708922,233.707213196839
5,15,10,70,6.875,2.75,2.5,1,307.30348602429547,287.65267545566434,287.652675454528,287.65267545709474,287.6526559220876
5,15,15,65,6.875,2.75,2.5,1,367.4305954208425,339.08797745618205,339.08797745669426,339.0879774605973,339.0879575018033
5,15,20,60,6.875,2.75,2.5,1,426.0268251362721,389.23950041546794,389.23950041429975,389.23950040876673,389.2395004202078
5,15,25,55,6.875,2.75,2.5,1,483.71081268719695,438.6266361689274,438.6266361677286,438.6266361621314,438.6266099637189
5,15,30,50,6.875,2.75,2.5,1,540.7998575067147,487.5155686286198,487.51556862741234,487.515568621788,487.51554911480093
5,15,35,45,6.875,2.75,2.5,1,597.4764598692212,536.0592981874696,536.0592981862538,536.0592981805795,536.059207360244
5,15,40,40,6.875,2.75,2.5,1,653.8541028776668,584.3529123215377,584.3529123203343,584.3529123145053,584.352893875355
5,15,45,35,6.875,2.75,2.5,1,710.0075017311685,632.4589858947018,632.4589858935085,632.4589858876733,632.4589527021693
5,15,50,30,6.875,2.75,2.5,1,765.9880573479463,680.4205506344033,680.4205506346285,680.42055062863,680.4205506417397
5,15,55,25,6.875,2.75,2.5,1,821.8323914523431,728.268254832433,728.2682548265506,728.2682548265842,728.2682548399323
5,15,60,20,6.875,2.75,2.5,1,877.5673543412074,776.0245623512258,776.0245623514695,776.02456234532,776.0245623588914
5,15,65,15,6.875,2.75,2.5,1,933.213108983237,823.7063376713013,823.7063376652211,823.7063376653206,823.7063376682227
5,15,70,10,6.875,2.75,2.5,1,988.7851076047231,871.3265020700395,871.3265020619938,871.3265020620411,871.3265020761512
5,15,75,5,6.875,2.75,2.5,1,1044.2954015140724,918.8951307768548,918.8951307686903,918.8951307687778,918.8951307716926
5,20,5,70,6.875,2.75,2.5,1,299.3884943672128,285.67340828388683,285.6734082772844,285.6734082844595,285.67338009581255
5,20,10,65,6.875,2.75,2.5,1,358.05336969760367,339.09189451700246,339.09189451614014,339.09189451024025,339.091867964559
5,20,15,60,6.875,2.75,2.5,1,418.14368583235967,390.4991884269998,390.4991884259645,390.4991884201315,390.49916528456407
5,20,20,55,6.875,2.75,2.5,1,476.8788506374274,440.76907843466563,440.7690784295262,440.76907842952596,440.7690784412719
5,20,25,50,6.875,2.75,2.5,1,534.755600982696,490.31903562334844,490.31903561648505,490.3190356165418,490.31901677214455
5,20,30,45,6.875,2.75,2.5,1,592.0481609391858,539.3793505091868,539.379350508188,539.3793505023275,539.379350514446
5,20,35,40,6.875,2.75,2.5,1,648.9225689681806,588.0893709598887,588.0893709588713,588.0893709528585,588.0893493282712
5,20,40,35,6.875,2.75,2.5,1,705.4861426860385,636.5391137208688,636.5391137198523,636.5391137137769,636.5390929536663
5,20,45,30,6.875,2.75,2.5,1,761.8117295861244,684.7896531841976,684.7896531846015,684.7896531784509,684.7896531915585
5,20,50,25,6.875,2.75,2.5,1,817.950711531876,732.8840491871567,732.8840491875543,732.884049181321,732.8840293478686
5,20,55,20,6.875,2.75,2.5,1,873.9404688617567,780.8536161850463,780.8536161790807,780.8536161790897,780.8535949551666
5,20,60,15,6.875,2.75,2.5,1,929.8089001874498,828.7217178488777,828.7217178428127,828.7217178428406,828.7216965291586
5,20,65,10,6.875,2.75,2.5,1,985.5772808053239,876.506165899007,876.5061658928469,876.5061658928877,876.5061659070175
5,20,70,5,6.875,2.75,2.5,1,1041.2621367440888,924.2207922811673,924.2207922730165,924.220792273092,924.220792287444
5,25,5,65,6.875,2.75,2.5,1,355.7688318505376,338.7024107377526,338.7024011890562,338.70241073854527,338.70237749112397
5,25,10,60,6.875,2.75,2.5,1,410.0051623552506,391.5367190361993,391.53671903577646,391.5367190378741,391.53668868947443
5,25,15,55,6.875,2.75,2.5,1,469.88816408874845,442.77223339845716,442.77222216492623,442.7722333915,442.7722105235119
5,25,20,50,6.875,2.75,2.5,1,528.6057305633922,493.0289628855602,493.0289628784942,493.0289628784941,493.0289432515823
5,25,25,45,6.875,2.75,2.5,1,586.5460893139727,542.6334271780087,542.6334271727169,542.633427172761,542.6334271849861
5,25,30,40,6.875,2.75,2.5,1,643.937586373932,591.77754078581,591.7775336769732,591.7775407788598,591.7775224646863
5,25,35,35,6.875,2.75,2.5,1,700.9249382084414,640.5828563987636,640.5828563916677,640.582856391739,640.5828359248128
5,25,40,30,6.875,2.75,2.5,1,757.6050077586541,689.1306888779018,689.1306888770855,689.1306888707932,689.1306888836742
5,25,45,25,6.875,2.75,2.5,1,814.0454057911287,737.4777693203313,737.4777693144792,737.4777693145243,737.4777693278743
5,25,50,20,6.875,2.75,2.5,1,870.2949272001356,785.6650233893013,785.6650233833489,785.6650233834055,785.6650021449495
5,25,55,15,6.875,2.75,2.5,1,926.3897619452887,833.7227931190716,833.722793113022,833.7227931130884,833.7227728032808
5,25,60,10,6.875,2.75,2.5,1,982.3573700511729,881.6740934196682,881.6740934203857,881.6740934376829,881.6740705325985
5,25,65,5,6.875,2.75,2.5,1,1038.218994775116,929.5367232812993,929.5367232731693,929.5367232731998,929.5367232876054
5,30,5,60,6.875,2.75,2.5,1,412.74333403560627,392.33121103633493,392.3312110295021,392.3312110374194,392.33115607244343
5,30,10,55,6.875,2.75,2.5,1,464.9929016635813,444.62793249749126,444.6279324905532,444.62793249940717,444.62789824799853
5,30,15,50,6.875,2.75,2.5,1,522.3460543166112,495.6419405126801,495.64193875689784,495.6419405056332,495.64194051764093
5,30,20,45,6.875,2.75,2.5,1,580.968444964573,545.820125667492,545.8201179797336,545.8201256603381,545.8201256726192
5,30,25,40,6.875,2.75,2.5,1,638.8984497634962,595.4169294188733,595.416929409726,595.4169294097786,595.4169101234877
5,30,30,35,6.875,2.75,2.5,1,696.3237060107381,644.5901497717452,644.5901453047783,644.5901497644942,644.5901497772244
5,30,35,30,6.875,2.75,2.5,1,753.367962726699,693.4437954354004,693.4437954282296,693.4437954282936,693.4437766357166
5,30,40,25,6.875,2.75,2.5,1,810.1166645447373,742.0496435940879,742.0496435882543,742.049643588282,742.0496257610314
5,30,45,20,6.875,2.75,2.5,1,866.6309708197465,790.459046806402,790.4590468072465,790.4590468005032,790.4590468141294
5,30,50,15,6.875,2.75,2.5,1,922.9559514667259,838.7098322281789,838.7098322290359,838.7098322221659,838.7098322251425
